library_book_id,library_id,book_id,qty
4182,8,26079,19
4183,5,28194,40
4184,2,30354,5
4185,7,5976,34
4186,4,3413,19
4187,7,26996,4
4188,10,21348,21
4189,6,2452,19
4190,10,1848,3
4191,8,43335,10
4192,9,9121,9
4193,4,42198,24
4194,2,28691,22
4195,1,13199,1
4196,3,38075,34
4197,6,38988,30
4198,2,24922,5
4199,2,31851,14
4200,5,8086,9
4201,9,7494,44
4202,2,3536,1
4203,3,11570,28
4204,8,12703,40
4205,1,37744,1
4206,2,15781,41
4207,8,22967,19
4208,2,26827,37
4209,2,15045,3
4210,1,15137,11
4211,5,34529,4
4212,2,8698,45
4213,10,32939,23
4214,3,7748,9
4215,2,41991,1
4216,9,31483,35
4217,10,38330,3
4218,9,30373,29
4219,7,23521,13
4220,3,4435,20
4221,1,18074,30
4222,3,16879,17
4223,6,30036,3
4224,3,25192,6
4225,1,1634,17
4226,9,39508,45
4227,4,2068,38
4228,3,2409,13
4229,10,22745,44
4230,7,42866,17
4231,10,22028,22
4232,3,43244,2
4233,10,23526,10
4234,9,35811,9
4235,6,5759,16
4236,7,14016,24
4237,10,32830,18
4238,10,22892,9
4239,7,16448,42
4240,5,13485,5
4241,8,28859,17
4242,1,16312,23
4243,9,39473,22
4244,9,44972,26
4245,4,15168,8
4246,9,23816,37
4247,6,26239,23
4248,3,30535,15
4249,9,31382,41
4250,2,3465,14
4251,2,30176,9
4252,5,2715,4
4253,6,4227,30
4254,6,28418,4
4255,9,23856,32
4256,10,8218,41
4257,10,23260,4
4258,6,9551,42
4259,10,10770,3
4260,4,31488,8
4261,4,13424,10
4262,10,1499,17
4263,4,23848,12
4264,1,37986,39
4265,2,19416,17
4266,10,41219,39
4267,5,4978,31
4268,8,42802,17
4269,5,26588,25
4270,8,42758,8
4271,10,19689,16
4272,9,4714,29
4273,9,32213,12
4274,5,3872,3
4275,1,26049,40
4276,7,29537,42
4277,7,1320,14
4278,8,17770,29
4279,1,4191,10
4280,4,31980,19
4281,2,2619,39
4282,7,45205,0
4283,6,41105,18
4284,9,27924,28
4285,7,29035,40
4286,2,28484,13
4287,3,21,38
4288,6,41793,45
4289,8,337,14
4290,1,15073,34
4291,1,2677,10
4292,10,24925,18
4293,7,24566,3
4294,2,21089,45
4295,2,31555,21
4296,5,18072,2
4297,8,16063,29
4298,3,8704,36
4299,1,36822,37
4300,6,12537,29
4301,3,30810,42
4302,5,5478,26
4303,1,12753,14
4304,5,43488,24
4305,1,26175,3
4306,2,41717,0
4307,9,9558,28
4308,4,35329,35
4309,2,17206,19
4310,5,4921,1
4311,7,14004,24
4312,8,35426,27
4313,9,24457,29
4314,5,13722,39
4315,2,44988,13
4316,6,24457,14
4317,9,1465,32
4318,4,17150,45
4319,5,44433,35
4320,3,665,44
4321,2,32262,17
4322,10,23878,40
4323,2,2567,24
4324,3,31095,2
4325,8,25074,37
4326,10,13806,39
4327,5,5700,2
4328,4,9594,31
4329,6,39068,6
4330,2,35100,26
4331,4,32421,19
4332,10,34540,43
4333,9,22338,44
4334,9,26053,19
4335,2,26587,26
4336,6,13814,8
4337,9,31891,5
4338,10,32627,22
4339,3,32276,41
4340,4,41648,45
4341,5,10170,36
4342,10,13660,26
4343,9,41342,26
4344,2,10057,14
4345,8,35115,43
4346,10,11371,36
4347,7,5502,33
4348,2,27724,31
4349,3,21324,20
4350,6,28531,40
4351,5,42425,45
4352,8,21341,45
4353,7,34766,15
4354,5,14000,21
4355,4,44954,26
4356,8,17770,44
4357,6,28417,12
4358,7,42366,13
4359,3,23065,42
4360,8,13596,44
4361,1,2279,18
4362,4,39201,23
4363,1,7444,5
4364,7,15276,44
4365,3,1985,20
4366,5,11031,0
4367,10,2107,33
4368,2,27243,39
4369,10,31350,39
4370,10,12149,37
4371,7,3770,33
4372,10,33007,24
4373,9,9497,44
4374,9,15445,44
4375,9,34505,1
4376,2,4341,12
4377,4,35329,37
4378,9,39004,1
4379,1,4936,37
4380,2,41773,3
4381,10,13722,35
4382,3,27812,15
4383,7,18127,13
4384,10,23627,1
4385,10,25841,30
4386,3,15688,29
4387,2,8213,36
4388,9,7906,20
4389,6,20646,41
4390,5,3025,15
4391,2,25152,0
4392,10,11777,2
4393,9,35710,14
4394,5,22414,17
4395,6,31996,23
4396,6,13550,33
4397,5,44300,14
4398,6,25803,20
4399,7,14866,39
4400,2,7591,3
4401,10,18906,7
4402,8,34524,11
4403,4,16,33
4404,2,12546,6
4405,2,44148,21
4406,6,13342,11
4407,10,6138,5
4408,9,11499,40
4409,7,9493,16
4410,6,9151,30
4411,9,18061,13
4412,2,7529,17
4413,10,40609,17
4414,10,33838,39
4415,4,19593,35
4416,4,28700,8
4417,3,5893,5
4418,8,38678,3
4419,6,18134,1
4420,5,12885,19
4421,7,32585,5
4422,3,39638,13
4423,3,7182,28
4424,2,135,21
4425,10,11608,7
4426,9,41822,34
4427,10,33735,16
4428,8,9516,11
4429,7,12770,44
4430,9,18947,39
4431,3,34303,31
4432,5,676,35
4433,10,16597,45
4434,1,10732,5
4435,3,23352,31
4436,1,24048,39
4437,7,25693,36
4438,7,42382,10
4439,4,7906,14
4440,9,32433,39
4441,6,36064,45
4442,2,24497,14
4443,9,3636,21
4444,5,7805,15
4445,2,37073,45
4446,3,34443,29
4447,5,15021,44
4448,9,38228,3
4449,7,28868,24
4450,8,23581,21
4451,10,35124,36
4452,7,4465,23
4453,5,29289,5
4454,7,2002,20
4455,2,6619,16
4456,2,23479,7
4457,7,7534,9
4458,4,7783,0
4459,3,43884,21
4460,2,20417,26
4461,6,10631,19
4462,10,45217,34
4463,8,10971,43
4464,4,10804,35
4465,2,43377,27
4466,4,7269,1
4467,1,18425,17
4468,3,21437,16
4469,3,30279,41
4470,4,12125,35
4471,4,36953,4
4472,8,35308,32
4473,1,10907,15
4474,7,27189,34
4475,10,1516,44
4476,5,4325,30
4477,3,14946,15
4478,4,6217,33
4479,1,4677,27
4480,1,19911,27
4481,6,44883,18
4482,10,4588,13
4483,9,22036,3
4484,5,13357,22
4485,7,137,39
4486,1,31088,42
4487,1,45440,33
4488,10,41125,13
4489,9,25192,20
4490,4,30398,23
4491,1,23706,44
4492,8,18420,35
4493,9,29514,22
4494,4,39358,2
4495,5,6925,31
4496,7,15594,42
4497,8,45296,11
4498,6,44543,15
4499,9,14490,22
4500,6,35806,44
4501,5,21493,13
4502,5,43340,5
4503,9,26482,40
4504,5,25933,10
4505,1,45585,1
4506,3,29998,41
4507,2,4520,13
4508,9,44630,25
4509,4,8337,32
4510,8,18546,31
4511,6,16566,34
4512,5,40053,11
4513,10,975,23
4514,6,6856,40
4515,6,18547,25
4516,3,39105,23
4517,1,12993,5
4518,10,36025,26
4519,3,31420,36
4520,8,2,43
4521,8,139,44
4522,4,7598,40
4523,2,18444,20
4524,5,15582,25
4525,2,24215,5
4526,8,29898,6
4527,9,6656,17
4528,5,28411,1
4529,8,14914,18
4530,4,12771,21
4531,1,44034,9
4532,1,25191,2
4533,7,19401,10
4534,3,25242,17
4535,4,7775,35
4536,8,16595,14
4537,7,9060,28
4538,8,4477,12
4539,2,2265,37
4540,8,12682,45
4541,8,33007,6
4542,5,22727,8
4543,2,12201,24
4544,8,17770,0
4545,9,15606,29
4546,7,16315,20
4547,5,4364,21
4548,4,4070,5
4549,8,13544,9
4550,8,36447,39
4551,2,7998,16
4552,4,22306,12
4553,7,6956,36
4554,3,24384,21
4555,1,9566,15
4556,4,38709,12
4557,4,12614,0
4558,10,19498,11
4559,5,2713,22
4560,3,41451,37
4561,2,6753,42
4562,3,7582,0
4563,7,30107,33
4564,7,22198,45
4565,4,22877,10
4566,8,11796,3
4567,8,3087,35
4568,8,5297,29
4569,3,413,13
4570,2,34530,17
4571,4,11915,12
4572,5,26401,43
4573,2,8797,4
4574,9,34819,16
4575,1,24455,24
4576,5,8528,35
4577,1,1703,41
4578,7,13368,44
4579,5,37722,1
4580,2,42777,40
4581,6,24925,6
4582,1,41735,27
4583,10,24202,3
4584,6,16739,35
4585,1,23961,5
4586,8,23797,31
4587,9,26451,41
4588,8,1138,18
4589,8,16514,8
4590,1,23600,39
4591,2,28029,20
4592,3,20422,37
4593,7,19100,25
4594,5,6340,27
4595,2,3145,21
4596,4,16268,4
4597,7,19083,21
4598,1,43619,1
4599,3,27423,35
4600,6,22095,13
4601,9,18025,3
4602,9,6341,27
4603,8,9223,33
4604,6,30281,20
4605,8,5203,38
4606,10,10776,10
4607,10,12657,10
4608,10,14983,32
4609,5,34637,6
4610,8,8598,37
4611,5,22724,44
4612,3,4580,10
4613,10,1914,34
4614,4,16605,6
4615,7,29741,37
4616,4,24671,24
4617,8,13570,39
4618,10,25100,0
4619,9,45046,28
4620,9,21830,7
4621,10,428,45
4622,8,21266,28
4623,1,19072,8
4624,2,30268,12
4625,8,15436,14
4626,9,12052,2
4627,5,16213,24
4628,6,9714,21
4629,6,12319,9
4630,8,10751,29
4631,8,29705,39
4632,2,107,15
4633,6,12631,15
4634,9,30348,24
4635,3,33751,28
4636,7,36399,0
4637,5,10780,32
4638,2,2250,44
4639,2,23793,6
4640,5,27204,14
4641,5,30621,11
4642,2,7859,16
4643,3,29627,21
4644,10,39934,15
4645,6,17926,22
4646,5,7027,0
4647,7,10916,2
4648,8,42818,40
4649,8,7974,36
4650,5,11226,36
4651,2,15925,29
4652,6,40284,9
4653,10,31698,20
4654,1,6656,43
4655,9,7784,3
4656,10,40798,43
4657,4,4658,25
4658,3,18603,31
4659,8,29516,13
4660,10,24394,8
4661,6,16799,38
4662,1,2152,40
4663,8,12375,37
4664,3,23601,35
4665,8,43074,20
4666,1,32202,17
4667,9,21838,23
4668,7,20316,27
4669,9,32829,43
4670,8,31826,1
4671,6,38066,32
4672,5,37554,9
4673,2,13986,0
4674,4,2499,9
4675,3,3664,3
4676,10,33025,34
4677,8,17878,32
4678,3,33445,9
4679,3,24955,13
4680,7,38560,15
4681,1,2860,19
4682,4,7035,24
4683,5,41541,2
4684,10,10785,29
4685,2,5332,41
4686,2,4990,0
4687,10,13591,17
4688,8,38752,45
4689,8,14194,18
4690,9,18741,19
4691,3,23224,16
4692,7,12016,14
4693,5,3144,39
4694,7,39141,41
4695,10,15472,19
4696,3,7784,10
4697,9,40314,42
4698,9,19528,21
4699,2,6540,32
4700,5,354,29
4701,3,33773,40
4702,4,8254,2
4703,2,22360,27
4704,2,17632,36
4705,6,23260,6
4706,5,980,29
4707,4,14310,10
4708,7,18140,25
4709,3,30938,27
4710,8,1467,41
4711,8,4232,10
4712,1,23758,34
4713,7,1376,27
4714,4,91,9
4715,3,42438,8
4716,7,24929,6
4717,9,8677,23
4718,9,24475,37
4719,7,14472,8
4720,7,16441,26
4721,4,34460,2
4722,8,23709,23
4723,2,2933,22
4724,8,6207,9
4725,2,29378,15
4726,2,15194,37
4727,1,33367,26
4728,8,24647,10
4729,1,11499,9
4730,9,24899,24
4731,10,8771,24
4732,2,36636,31
4733,10,27425,7
4734,8,10873,5
4735,7,45337,16
4736,6,28289,3
4737,1,21245,1
4738,1,43454,23
4739,2,9325,6
4740,10,10174,6
4741,3,16331,17
4742,1,35116,25
4743,2,8060,24
4744,6,8971,19
4745,4,35465,22
4746,5,7315,45
4747,10,17277,11
4748,6,237,8
4749,4,39941,0
4750,9,44538,33
4751,10,2329,0
4752,7,12445,20
4753,8,23784,6
4754,2,43484,23
4755,7,11601,22
4756,9,34435,22
4757,7,13398,40
4758,5,21530,38
4759,8,13285,17
4760,1,42933,2
4761,7,15930,36
4762,7,453,26
4763,3,13068,20
4764,3,38656,33
4765,5,17780,26
4766,3,18202,23
4767,9,10698,37
4768,6,10541,38
4769,4,39101,19
4770,9,19361,9
4771,6,8178,42
4772,4,14117,39
4773,2,9529,10
4774,9,22312,24
4775,8,12249,41
4776,4,38761,15
4777,7,20097,44
4778,1,7580,18
4779,6,18370,10
4780,8,15592,20
4781,9,5005,29
4782,4,41069,34
4783,9,15598,22
4784,4,16243,2
4785,4,11208,5
4786,4,3850,9
4787,3,44916,4
4788,4,21116,13
4789,6,9298,21
4790,10,787,20
4791,3,18245,10
4792,8,20567,29
4793,9,19090,23
4794,9,22969,29
4795,10,22803,37
4796,2,44882,17
4797,8,5249,31
4798,5,23516,15
4799,1,35334,36
4800,9,13925,29
4801,4,18790,28
4802,2,23010,14
4803,7,8698,1
4804,4,11364,0
4805,6,36255,36
4806,10,21723,3
4807,10,6326,41
4808,6,42060,28
4809,8,7041,36
4810,4,27306,11
4811,10,871,29
4812,3,25021,35
4813,7,40790,33
4814,1,18294,14
4815,10,66,1
4816,1,32511,0
4817,7,10219,26
4818,7,18792,23
4819,9,3768,29
4820,2,9921,5
4821,7,13925,38
4822,6,7135,17
4823,8,9141,7
4824,7,38756,26
4825,7,1441,0
4826,5,41090,2
4827,8,33561,27
4828,7,26904,20
4829,7,28866,38
4830,8,22912,11
4831,8,40528,13
4832,9,8533,38
4833,7,40020,39
4834,2,36953,10
4835,9,3530,41
4836,9,15740,16
4837,10,13485,1
4838,8,19807,12
4839,3,597,2
4840,8,17883,6
4841,4,4945,28
4842,8,26092,24
4843,9,20941,0
4844,4,17133,19
4845,1,37061,42
4846,4,2528,0
4847,4,32941,2
4848,7,10490,18
4849,9,11625,39
4850,4,44439,29
4851,7,14641,26
4852,4,10414,41
4853,8,37813,17
4854,6,18545,26
4855,2,26301,9
4856,7,19148,9
4857,10,33704,33
4858,7,3798,11
4859,3,25353,32
4860,4,18422,28
4861,9,10826,14
4862,8,18405,30
4863,2,41125,34
4864,2,6987,7
4865,6,766,36
4866,2,8862,6
4867,10,16813,36
4868,7,26748,19
4869,3,23870,32
4870,10,31882,24
4871,6,11782,31
4872,2,30992,5
4873,3,13451,25
4874,5,29838,45
4875,10,27432,35
4876,9,23183,33
4877,6,27727,16
4878,1,13845,39
4879,9,38835,18
4880,2,3762,22
4881,8,2249,41
4882,10,35986,40
4883,3,27425,4
4884,2,12457,6
4885,1,15902,41
4886,3,34508,24
4887,5,40995,0
4888,8,22200,23
4889,8,10232,26
4890,7,36461,41
4891,9,42429,20
4892,2,5458,20
4893,7,30574,27
4894,9,10289,18
4895,1,16191,8
4896,5,27540,45
4897,10,16656,43
4898,7,32579,19
4899,8,19912,26
4900,6,5970,1
4901,3,22423,13
4902,7,7154,33
4903,8,40209,36
4904,2,38211,8
4905,2,11033,14
4906,4,13519,10
4907,4,34508,18
4908,10,41701,40
4909,3,2756,30
4910,9,17971,20
4911,9,21972,16
4912,3,44882,12
4913,3,43723,7
4914,5,37467,35
4915,2,7034,34
4916,5,6530,32
4917,3,13023,6
4918,3,22944,26
4919,7,17877,14
4920,1,17315,17
4921,10,43328,0
4922,1,25563,40
4923,8,43236,20
4924,4,34199,29
4925,2,14241,26
4926,8,17245,23
4927,1,16181,43
4928,10,45325,35
4929,5,18404,1
4930,7,4658,41
4931,6,38212,35
4932,2,35292,30
4933,5,37774,7
4934,7,27415,31
4935,8,1365,26
4936,9,707,5
4937,6,29156,43
4938,9,2978,15
4939,6,44149,44
4940,4,42408,18
4941,10,17828,38
4942,4,42341,3
4943,4,4424,3
4944,6,45570,4
4945,5,8931,21
4946,4,26695,39
4947,10,829,17
4948,3,17872,24
4949,7,36532,16
4950,5,117,6
4951,3,13506,17
4952,7,38242,11
4953,8,30677,3
4954,1,16451,41
4955,5,23194,16
4956,6,44758,27
4957,6,24910,18
4958,10,15472,1
4959,5,10863,23
4960,6,23558,34
4961,9,14176,23
4962,4,299,42
4963,10,4359,33
4964,10,44157,31
4965,5,41376,25
4966,3,18930,25
4967,8,13786,39
4968,7,13486,0
4969,7,15452,2
4970,1,13624,31
4971,7,44458,40
4972,6,32584,28
4973,10,34084,5
4974,10,9767,42
4975,7,24676,30
4976,5,26212,33
4977,9,41538,43
4978,10,13199,16
4979,9,38400,23
4980,1,7664,25
4981,5,34080,2
4982,9,28302,25
4983,10,44325,20
4984,6,27999,36
4985,1,39806,0
4986,4,18294,5
4987,10,18488,7
4988,5,28162,37
4989,1,22896,13
4990,8,11695,23
4991,6,7580,40
4992,7,3705,22
4993,9,22680,40
4994,6,34207,16
4995,7,18629,37
4996,2,25708,12
4997,2,11672,12
4998,2,5835,34
4999,1,5191,32
5000,2,22686,34
5001,10,966,0
5002,8,9713,24
5003,9,23522,14
5004,3,5368,36
5005,3,30183,42
5006,6,24215,45
5007,10,44230,3
5008,4,6290,25
5009,4,30743,31
5010,2,22321,26
5011,9,6290,12
5012,7,8062,31
5013,5,13446,9
5014,8,2988,2
5015,1,22431,22
5016,3,1,32
5017,1,40951,11
5018,8,6552,9
5019,1,23856,34
5020,4,34288,9
5021,5,24223,31
5022,8,11437,5
5023,2,19673,18
5024,3,16686,1
5025,2,23002,13
5026,9,26836,32
5027,10,23520,18
5028,6,3782,24
5029,4,23522,30
5030,4,698,0
5031,6,8228,2
5032,7,5306,36
5033,1,25800,14
5034,4,3849,28
5035,9,44509,2
5036,7,4520,4
5037,8,5558,32
5038,10,7240,39
5039,10,11285,17
5040,9,40604,18
5041,4,14098,0
5042,10,24905,11
5043,7,10219,39
5044,9,42862,21
5045,3,25789,24
5046,10,45362,0
5047,6,4799,10
5048,5,2353,27
5049,5,44613,20
5050,6,35475,31
5051,5,5478,13
5052,6,24863,42
5053,3,1326,3
5054,6,31389,18
5055,5,37170,14
5056,1,33809,45
5057,6,23703,36
5058,7,3595,28
5059,6,45378,2
5060,8,42213,24
5061,1,30281,10
5062,5,29173,2
5063,9,13228,16
5064,7,13832,30
5065,3,17313,26
5066,1,21671,32
5067,9,5809,2
5068,9,19485,23
5069,10,25025,27
5070,9,12581,11
5071,7,13964,0
5072,6,4100,39
5073,2,13194,7
5074,2,14684,0
5075,3,36262,4
5076,5,3690,41
5077,2,22196,5
5078,6,28727,36
5079,4,44954,26
5080,8,656,40
5081,4,1444,28
5082,3,32424,15
5083,8,33753,36
5084,10,12859,36
5085,8,10427,1
5086,6,37067,44
5087,5,33992,7
5088,4,27885,13
5089,6,24202,33
5090,9,12990,15
5091,5,29633,41
5092,6,4580,36
5093,2,494,44
5094,4,21947,29
5095,5,37301,4
5096,9,1879,9
5097,3,17054,43
5098,10,19511,38
5099,8,26766,2
5100,1,409,25
5101,5,2810,18
5102,5,4066,38
5103,3,20657,5
5104,6,24858,0
5105,5,19593,41
5106,4,23227,20
5107,6,45312,11
5108,2,18266,2
5109,10,23643,26
5110,10,34678,24
5111,2,14096,26
5112,1,14230,31
5113,1,31975,21
5114,2,23797,13
5115,4,26184,32
5116,4,5713,27
5117,3,5310,19
5118,8,1367,35
5119,10,21029,39
5120,1,15044,40
5121,4,33937,15
5122,4,32533,7
5123,9,29159,45
5124,6,4579,15
5125,8,10529,37
5126,3,21187,0
5127,10,21126,38
5128,10,10804,15
5129,3,8682,38
5130,8,18792,22
5131,5,13853,35
5132,1,38461,11
5133,8,21753,35
5134,7,42883,27
5135,1,38426,2
5136,5,21895,12
5137,8,9920,31
5138,7,17133,45
5139,7,24634,12
5140,6,33609,22
5141,4,24315,41
5142,9,39181,20
5143,5,2701,17
5144,8,44323,32
5145,8,18888,43
5146,9,4907,21
5147,1,14283,25
5148,4,33028,39
5149,10,5148,22
5150,6,24565,44
5151,9,18019,30
5152,2,40297,40
5153,4,12120,13
5154,6,43166,29
5155,8,15553,21
5156,4,28763,36
5157,7,43486,9
5158,7,16596,2
5159,4,11695,1
5160,1,1164,30
5161,9,24172,11
5162,9,22338,44
5163,9,35180,40
5164,8,11320,5
5165,3,18022,13
5166,9,9355,9
5167,4,22345,31
5168,3,38775,41
5169,5,15468,7
5170,10,6245,20
5171,5,22489,27
5172,4,12053,4
5173,3,30125,44
5174,10,22278,21
5175,7,31692,28
5176,2,13842,10
5177,5,23491,0
5178,10,36315,2
5179,10,9454,37
5180,4,6224,18
5181,9,21718,8
5182,5,16187,20
5183,7,16178,15
5184,1,16887,31
5185,1,43106,23
5186,7,21173,37
5187,4,26212,38
5188,5,26779,21
5189,5,22193,1
5190,9,29999,40
5191,9,21230,31
5192,3,24786,44
5193,10,1549,6
5194,2,27149,11
5195,1,23420,25
5196,5,34783,9
5197,2,9669,21
5198,6,9300,3
5199,8,18251,34
5200,9,29561,35
5201,10,26049,34
5202,2,9787,21
5203,7,3466,37
5204,4,37863,41
5205,4,7515,3
5206,5,7717,33
5207,3,32129,26
5208,1,30992,7
5209,1,25881,34
5210,7,35462,6
5211,10,41033,15
5212,4,24796,0
5213,10,3087,4
5214,8,31299,18
5215,4,23894,25
5216,10,8153,22
5217,5,5848,18
5218,10,5321,35
5219,5,12661,7
5220,3,22586,37
5221,6,16940,36
5222,3,9337,10
5223,3,18089,27
5224,2,16175,39
5225,8,24180,21
5226,4,13965,33
5227,6,16188,9
5228,6,2526,1
5229,6,23721,43
5230,9,5198,44
5231,3,13821,25
5232,7,3798,45
5233,7,36157,4
5234,5,29900,30
5235,3,4738,39
5236,9,4263,9
5237,7,32108,32
5238,1,11149,18
5239,10,43739,25
5240,6,5693,23
5241,7,12622,40
5242,2,37808,0
5243,1,37481,22
5244,4,6872,38
5245,9,41232,38
5246,6,12224,21
5247,8,33477,34
5248,3,26226,24
5249,6,44982,17
5250,5,22616,44
5251,9,18860,3
5252,4,2536,25
5253,1,38601,0
5254,7,22202,16
5255,4,15375,36
5256,5,25059,27
5257,6,25378,26
5258,1,21823,39
5259,2,2166,9
5260,8,7135,19
5261,2,22207,25
5262,2,13575,10
5263,3,23596,18
5264,6,18815,43
5265,9,3368,36
5266,1,7606,45
5267,10,16790,17
5268,7,10238,2
5269,10,6708,8
5270,10,2835,3
5271,10,17292,38
5272,4,22445,42
5273,1,8801,16
5274,3,18816,12
5275,2,35481,28
5276,6,19571,11
5277,8,13913,12
5278,4,37737,7
5279,10,7444,43
5280,3,15464,8
5281,3,38313,20
5282,1,13460,38
5283,7,9148,43
5284,9,36048,39
5285,8,3977,23
5286,8,34542,6
5287,3,16794,2
5288,7,6109,4
5289,3,15672,0
5290,5,1302,24
5291,8,18413,12
5292,7,41856,2
5293,5,37986,0
5294,7,37074,26
5295,5,23549,41
5296,6,7113,19
5297,9,44170,12
5298,2,43401,26
5299,6,38572,17
5300,6,15018,20
5301,9,17724,7
5302,3,18425,13
5303,8,10404,20
5304,5,3595,13
5305,1,35997,30
5306,10,8908,28
5307,8,41717,20
5308,3,30092,37
5309,2,32400,33
5310,9,26274,25
5311,4,2646,1
5312,2,1720,7
5313,1,43451,30
5314,1,2899,39
5315,9,30528,20
5316,4,12783,40
5317,10,35515,10
5318,2,23708,41
5319,7,39916,5
5320,10,11991,4
5321,4,21199,29
5322,5,28407,31
5323,4,3345,26
5324,4,4801,39
5325,3,11768,29
5326,10,9376,14
5327,1,36085,25
5328,6,4251,15
5329,9,58,44
5330,6,4738,43
5331,3,39724,18
5332,6,50,18
5333,9,21534,14
5334,8,7674,4
5335,6,1584,2
5336,10,16717,6
5337,7,15021,3
5338,9,15444,14
5339,10,18984,9
5340,6,8552,9
5341,6,22321,11
5342,4,17600,5
5343,2,22296,34
5344,10,1202,39
5345,6,41504,16
5346,5,27009,45
5347,6,23506,23
5348,6,38970,25
5349,8,29506,24
5350,1,28278,18
5351,6,11077,32
5352,2,34921,2
5353,10,15836,44
5354,8,13063,43
5355,7,12137,24
5356,5,13158,33
5357,3,35835,2
5358,6,20876,0
5359,2,26832,11
5360,5,28747,36
5361,2,29879,32
5362,6,36340,34
5363,9,24173,8
5364,8,40051,37
5365,9,9553,11
5366,3,34281,43
5367,5,16441,34
5368,7,21746,20
5369,1,26475,19
5370,1,656,29
5371,4,11684,12
5372,6,25045,36
5373,10,40184,2
5374,6,21683,18
5375,10,20157,29
5376,2,30476,45
5377,3,24951,37
5378,5,37854,1
5379,9,42728,37
5380,3,31384,44
5381,5,34509,45
5382,4,14934,32
5383,3,26919,17
5384,5,824,43
5385,4,2504,2
5386,6,5976,37
5387,9,44559,10
5388,9,24796,30
5389,9,14693,18
5390,2,27222,2
5391,6,31227,29
5392,9,13329,41
5393,7,19156,4
5394,1,29879,24
5395,3,15034,16
5396,10,4683,36
5397,4,14265,32
5398,9,29561,22
5399,10,531,23
5400,9,828,16
5401,4,2367,7
5402,9,15880,20
5403,3,25278,11
5404,10,30044,15
5405,5,34783,27
5406,4,866,9
5407,4,19108,42
5408,5,8574,29
5409,2,12526,33
5410,9,4714,14
5411,6,34505,30
5412,5,42854,36
5413,8,44949,23
5414,1,29204,26
5415,9,35781,15
5416,7,9717,30
5417,9,4070,1
5418,9,25937,39
5419,6,38517,0
5420,2,24048,12
5421,3,6159,43
5422,3,33411,15
5423,7,4579,36
5424,3,11772,30
5425,2,24525,24
5426,6,2373,28
5427,3,2077,25
5428,10,18283,9
5429,10,7803,32
5430,5,1814,24
5431,6,42177,8
5432,9,13551,0
5433,2,14345,30
5434,7,42146,14
5435,9,8758,0
5436,6,42802,40
5437,5,27881,2
5438,6,30771,8
5439,9,11301,45
5440,2,29617,4
5441,3,42960,16
5442,5,35002,17
5443,1,3413,0
5444,5,23790,16
5445,2,22739,30
5446,5,8146,29
5447,2,37595,31
5448,8,8660,18
5449,5,26327,27
5450,2,30193,8
5451,7,16627,43
5452,10,26913,0
5453,2,9503,11
5454,10,36314,30
5455,9,8976,33
5456,10,37040,28
5457,8,22028,0
5458,10,30316,24
5459,4,1265,4
5460,6,873,36
5461,3,12467,17
5462,8,24066,40
5463,5,42916,8
5464,1,22691,26
5465,9,24300,14
5466,3,29031,42
5467,6,2152,34
5468,10,13998,35
5469,4,25153,5
5470,3,44018,2
5471,3,20531,45
5472,3,33874,41
5473,8,42045,8
5474,4,5720,36
5475,10,2804,14
5476,3,26214,7
5477,7,18365,10
5478,10,14911,3
5479,3,35234,32
5480,9,3258,11
5481,5,9347,33
5482,3,43681,4
5483,4,22366,36
5484,8,24800,16
5485,1,29900,20
5486,2,21266,26
5487,9,12661,42
5488,3,38070,9
5489,6,43544,6
5490,5,42308,21
5491,2,26922,19
5492,8,19307,22
5493,5,22888,38
5494,7,5585,34
